flux	vhel	wav	cont
3181.303255484784	-353.62667194781625	7146.699999999998	3190.185546875
3162.639773531493	-318.0126113843459	7147.549999999998	3190.185546875
3181.484430290163	-282.39855082091367	7148.399999999998	3190.185546875
3183.7954706298656	-246.78449025748148	7149.249999999997	3190.185546875
3157.135881104034	-211.17042969401115	7150.099999999998	3190.185546875
3198.930997876858	-175.55636913054082	7150.949999999998	3190.185546875
3212.037862703468	-139.94230856710863	7151.799999999997	3190.185546875
3184.462137296532	-104.3282480036383	7152.649999999998	3190.185546875
3242.6769285208775	-68.71418744016798	7153.499999999998	3190.185546875
3511.8011323425335	-33.10012687673575	7154.349999999998	3190.185546875
3860.221160651097	2.513933686696463	7155.199999999997	3190.185546875
3895.6970983722576	38.12799425016678	7156.049999999997	3190.185546875
3582.8329794762917	73.74205481363711	7156.899999999998	3190.185546875
3296.1493276716205	109.35611537710743	7157.749999999998	3190.185546875
3212.5576786978063	144.97017594057775	7158.5999999999985	3190.185546875
3284.5357395612173	180.58423650400997	7159.449999999998	3190.185546875
3369.784501061571	216.19829706744216	7160.299999999997	3190.185546875
3390.576433121019	251.8123576309125	7161.149999999998	3190.185546875
3299.605449398443	287.4264181943828	7161.999999999998	3190.185546875
3210.4458598726114	323.04047875781504	7162.849999999998	3190.185546875
3134.6305732484075	358.65453932128537	7163.699999999998	3190.185546875
